,Entry,CHW Flowrate,CHWRT,CHWST,Chilled Water Request,OA Humidity,OA Temperature,Apparent Power,3rd Floor AHU-1|SA Airflow,3rd Floor AHU-2|SA Airflow,3rd Floor AHU-3|SA Airflow,3rd Floor AHU-7|SA Airflow,3rd Floor AHU-8|SA Airflow,Level 2 AHU-4|SA Airflow,Level 2 AHU-5|SA Airflow,Roof AHU-10|SA Airflow,Roof AHU-11|SA Airflow,Roof AHU-12|SA Airflow,Roof AHU-9|SA Airflow,3rd Floor AHU-1|RA Humidity,3rd Floor AHU-2|RA Humidity,3rd Floor AHU-3|RA Humidity,3rd Floor AHU-7|RA Humidity,3rd Floor AHU-8|RA Humidity,Level 2 AHU-4|RA Humidity,Level 2 AHU-5|RA Humidity,Roof AHU-10|RA Humidity,Roof AHU-11|RA Humidity,Roof AHU-12|RA Humidity,Roof AHU-9|RA Humidity,Run Time
1440,1,0,52.78289032,46.85855484,0,58.00999832,69.96499634,421204,1694.297607,0,1980.792969,949.9193726,10551.84766,599.2999878,0,9231.152344,10984.1416,9071.8125,5845.656738,40.08000183,30.93703651,40.93322372,43.61120987,43.83262253,37.19386673,43.31969833,44.387146,45.08000183,45.42478943,44.81000137,0
1441,2,0,52.88293076,46.80853653,0,58.00999832,69.96499634,424378,1692.494995,0,1947.038696,961.4232178,10556.53516,631.2272949,0,9353.25,10972.72852,9279.202148,5780.47998,40.03144455,30.89548492,40.93000031,43.90194702,43.83000183,36.35375214,43.29212952,44.44127655,45.08614731,45.77223587,44.80344009,0
1442,3,0,52.90000153,46.79999924,0,58.00999832,69.92264557,408166,1689.749268,0,1902.605225,983.8330078,10561.21484,670.954895,0,9167.333984,10923.89551,9296.760742,5805.56543,39.93344498,30.85747719,40.93000031,43.49383926,43.83000183,35.5556221,43.26213074,44.95304108,45.09815216,46.18017578,44.79144287,0
1443,4,0,52.8170929,46.88290787,0,58.00999832,69.87265015,391820,1687.00354,0,1858.171753,1006.242798,10565.89355,710.6824341,0,8981.416992,10875.0625,9314.319336,5830.650391,39.8354454,30.81946754,40.93000031,43.08572769,43.83000183,34.75749588,43.23213577,45.4648056,45.1101532,46.58811188,44.77944565,0
1444,5,0,52.79999924,46.90000153,0,58.00999832,69.82265472,400133,1684.257813,0,1813.738281,1028.652588,10570.57324,750.4099731,0,8795.5,10826.22949,9331.876953,5855.735352,39.73744965,30.78145981,40.93000031,42.67761993,43.83000183,33.95936584,43.20214081,45.97657013,45.12215424,46.99605179,44.76744461,0
1445,6,0,52.79999924,45.40880966,0,58.00999832,69.77265167,390978,1681.512085,0,1769.30481,1051.062378,10575.25195,790.1375122,0,8609.583984,10777.39648,9349.435547,5880.820313,39.63945007,30.74345207,40.93000031,42.26951218,43.83000183,33.16123581,43.17214584,46.48833466,45.13415527,47.4039917,44.75544739,0
1446,7,0,52.63420868,44.68552017,0,58.00999832,69.72265625,389314,1682.557617,0,1757.586548,1048.621948,10575.31934,787.3396606,0,8461.402344,10746.08984,9329.695313,5902.24707,39.5414505,30.70673752,40.92722702,41.60365677,43.83675385,33.09103775,43.15999985,46.62654877,45.13692093,46.59221649,44.75327682,0
1447,8,0,52.51710892,44.51710892,0,58.00999832,69.71499634,387415,1684.390137,0,1754.287964,1037.729248,10571.79785,772.4727783,0,8379.678711,10747.78906,9234.024414,5917.666992,39.44345093,30.67073059,40.9212265,40.57164764,43.8487587,33.920784,43.15999985,46.43053436,45.13092422,44.53608704,44.75927734,0
1448,9,0,52.29275131,44.33420181,0,58.00999832,69.71499634,385514,1686.222656,0,1750.989502,1026.836548,10568.27637,757.605896,0,8297.955078,10749.48926,9138.352539,5933.087402,39.34545517,30.63472557,40.91522598,39.53963852,43.86076355,34.75053406,43.15999985,46.23452377,45.12492371,42.47995758,44.76527786,0
1449,10,0,52.04271317,44.13417053,0,58.00999832,69.71499634,397829,1688.055298,0,1747.690918,1015.943909,10564.75488,742.7390137,0,8216.231445,10751.18848,9042.680664,5948.507813,39.2474556,30.59871864,40.90922546,38.50762558,43.87276459,35.5802803,43.15999985,46.03851318,45.118927,40.42382813,44.77127457,0
1450,11,0,51.79257202,43.97554398,0,58.00999832,69.71499634,393231,1689.887817,0,1744.392334,1005.05127,10561.23438,727.8721313,0,8134.507324,10752.88867,8947.008789,5963.927734,39.14945602,30.56271362,40.90322495,37.47561646,43.88476944,36.41002655,43.15999985,45.84250259,45.1129303,38.36769485,44.77727509,0
1451,12,0,51.5424118,43.82544708,0,58.16775131,69.71499634,388534,1688.680542,0,1744.934937,1001.590637,10563.00684,761.2659302,0,8031.748535,10769.73438,8820.90625,5983.844727,39.12905502,30.53835869,40.89445114,36.78160095,43.90015793,36.95733261,43.15999985,45.59572601,45.11000061,37.81348419,44.77672195,0
1452,13,0,51.5,43.96600723,0,58.40577698,69.66362,390485,1686.849365,0,1746.46106,1000.653809,10568.86621,808.3326416,0,7892.155762,10815.19922,8632.938477,6011.102051,39.18771744,30.52036476,40.8824501,36.56764221,43.91815567,37.15330505,43.15999985,45.30358887,45.11000061,38.78959656,44.77072144,0
1453,14,0,51.33430862,45.90545273,0,58.64380646,69.60281372,388862,1685.018066,0,1747.987183,999.71698,10574.72461,855.399292,0,7752.562988,10860.66504,8444.969727,6038.359375,39.24637985,30.50236893,40.87044525,36.35368729,43.9361496,37.34927368,43.15999985,45.01145172,45.11000061,39.76570511,44.76472092,0
1454,15,0,51.38292313,46.54876709,0,58.88183212,69.54200745,387212,1683.18689,0,1749.513184,998.7801514,10580.58398,902.4660034,0,7612.970703,10906.12988,8257.001953,6065.616699,39.30504227,30.484375,40.85844421,36.13972855,43.95414734,37.54524612,43.15999985,44.71931076,45.11000061,40.74181366,44.7587204,0
1455,16,0,51.40000153,46.4344101,0,59.1198616,69.4812088,383339,1681.355713,0,1751.039307,997.8433228,10586.44238,949.5327148,0,7473.37793,10951.59473,8069.033203,6092.874023,39.36370468,30.46638107,40.84644318,35.92577362,43.97214508,37.74121475,43.15999985,44.42717361,45.11000061,41.71792603,44.75271988,0
1456,17,0,51.4828949,46.40000153,0,59.20000076,69.42040253,388166,1702.286499,0,1750.337158,996.9064941,10570.42578,943.5177612,0,7499.053223,10978.98438,7900.487305,6104.075195,39.4223671,30.41998291,40.83722305,36.48413467,43.99014282,37.71113205,43.14926529,44.22848511,45.10385513,42.79424286,44.74562836,0
1457,18,0,51.91407013,46.64844131,0,59.20000076,69.41100311,384920,1727.957397,0,1749.065552,995.9696655,10537.46191,922.5354614,0,7814.722168,10972.30664,7771.65625,6089.012695,39.4810257,30.35797882,40.83122253,38.14405823,44.00814438,37.39899826,43.13126755,44.11251068,45.09185791,43.97243118,44.73762894,0
1458,19,0,52.24902725,46.78300858,0,59.20000076,69.41100311,396104,1753.628174,0,1747.793945,995.0328369,10504.49805,901.5531616,0,8130.391602,10965.62793,7642.824707,6073.950195,39.53968811,30.29597664,40.82522202,39.80398178,44.02614594,37.08686447,43.11326599,43.99654007,45.07985687,45.15061951,44.72962952,0
1459,20,0,52.46600723,46.82766724,0,59.20000076,69.41100311,384594,1779.299072,0,1746.522339,994.0960083,10471.53516,880.5708618,0,8446.060547,10958.94922,7513.993652,6058.887695,39.59835052,30.23397255,40.8192215,41.46390152,44.04415131,36.77473068,43.09526443,43.88056946,45.06785965,46.32880783,44.72163391,0
1460,21,0,52.66588593,46.86098099,0,59.20000076,69.41100311,381836,1804.969971,0,1745.250732,993.1591797,10438.57129,859.588562,0,8761.729492,10952.27051,7385.162109,6043.824707,39.65701294,30.17196846,40.81322098,43.12382507,44.06215286,36.46259689,43.07726288,43.76459885,45.05586243,47.50699615,44.71363449,0
1461,22,0,52.86576843,46.89429474,0,59.19205475,69.41100311,380021,1838.374878,0,1805.457642,1015.736267,10422.87012,817.9113159,0,8932.4375,10943.85254,7505.045898,6008.544922,39.71567535,30.14225197,40.81000137,44.13047409,44.0598526,36.03085709,43.07357788,43.27697372,45.05306625,47.92128372,44.7209053,0
1462,23,0,52.98285294,47.06570435,0,59.18005371,69.36562347,378217,1873.366577,0,1881.524048,1046.328613,10420.51074,770.3475952,0,8848.838867,10932.13965,8133.375,5939.942383,39.77433777,30.13025093,40.81000137,44.20446014,44.04185867,35.45118713,43.0795784,42.45871353,45.05906296,47.56146622,44.74089813,0
1463,24,1.986162663,53,47.18289185,0,59.16805267,69.31204224,382511,1908.358154,0,1957.590454,1076.920898,10418.15137,722.7838745,0,8765.239258,10920.42676,8761.705078,5871.339844,39.83300018,30.1182518,40.81000137,44.2784462,44.02386475,34.87151337,43.0855751,41.64044952,45.06506348,47.20165253,44.76088715,0
1464,25,3.986696482,53,47.20000076,0,59.15605545,69.258461,386863,1943.349854,0,2033.65686,1107.513184,10415.79297,675.2201538,0,8681.639648,10908.71387,9390.03418,5802.737305,39.8916626,30.10625076,40.81000137,44.35243225,44.00587463,34.29184341,43.09157181,40.82218933,45.07106018,46.84183502,44.78087997,0
1465,26,2.675187588,52.9585495,47.15854645,0,59.14405441,69.20487976,380765,1978.341553,0,2109.723145,1138.105469,10413.43359,627.6564331,0,8598.041016,10897,10018.36328,5734.134766,39.95032501,30.09425163,40.81000137,44.4264183,43.98788071,33.71216965,43.09757233,40.00392914,45.07705688,46.48201752,44.8008728,0
1466,27,1.341505885,52.90856171,47.10855865,0,59.13999939,69.15129089,388519,1986.938843,0,2126.67627,1113.572021,10415.72852,638.2700195,0,8601.083008,10895.03906,10299.10938,5721.271973,39.93552399,30.07837677,40.81276703,44.27680969,43.98337173,33.68511581,43.08927917,40.11558914,45.07694244,45.92034531,44.82305145,0
1467,28,0.007824376,52.85856628,46.35420227,0,59.13999939,69.14299774,396422,1990.042358,0,2128.553955,1070.353149,10421.65039,665.3276367,0,8756.782227,10911.79297,9892.347656,5802.111328,39.84552002,30.06037712,40.81876755,43.80665588,43.98937225,34.34946823,43.07128143,41.04925537,45.07093811,45.1520195,44.84706879,0
1468,29,0,52.80857086,45.45431519,0,59.13999939,69.14299774,404325,1993.145752,0,2130.431885,1027.134399,10427.57227,692.3852539,0,8912.481445,10928.54688,9485.584961,5882.951172,39.75551224,30.04237747,40.82476807,43.33650589,43.99537659,35.01382065,43.05327988,41.98292542,45.06493378,44.3836937,44.87108612,0
1469,30,0,52.79999924,44.96893692,0,59.13999939,69.14299774,400850,1996.249268,0,2132.309814,983.9155273,10433.49414,719.4429321,0,9068.180664,10945.30176,9078.823242,5963.791016,39.66550827,30.02437592,40.83076859,42.8663559,44.00137711,35.67817307,43.03528214,42.91659164,45.05892944,43.61536789,44.89510727,0
1470,31,0,52.79999924,44.98282623,0,59.13999939,69.14299774,397266,1999.352783,0,2134.1875,940.6967163,10439.41602,746.5005493,0,9223.880859,10962.05566,8672.060547,6044.630371,39.57550049,30.00637627,40.8367691,42.3962059,44.00737762,36.34252548,43.01728058,43.85025787,45.05292511,42.84704208,44.9191246,0
1471,32,0,52.79999924,45.08291626,0,59.17303848,69.14299774,393683,1999.237549,0,2135.729248,938.8148804,10452.62988,752.4689941,0,9214.595703,10953.67578,8437.430664,6090.209473,39.48450851,29.98838043,40.84553909,42.2915535,44.00323486,36.72429657,42.98736954,44.26989746,45.04999924,42.25950241,44.91358185,0
1472,33,0,52.55132294,45.2657814,0,59.22303391,69.14333344,390099,1998.463501,0,2137.185059,950.9803467,10471.48926,752.4689941,0,8915.959961,10897.9502,8554.582031,6078.140137,39.39250183,29.97038651,40.85754013,42.70742798,43.99123383,36.75628662,42.94935989,44.23189545,45.04999924,41.85547638,44.88357925,0
1473,34,0,52.29276657,45.00987244,0,59.27302933,69.14373779,386515,1997.689575,0,2138.640625,963.145813,10490.34961,752.4689941,0,8617.325195,10842.22461,8671.732422,6066.070801,39.30049515,29.95239258,40.86954117,43.12330246,43.9792366,36.78828049,42.91135025,44.19388962,45.04999924,41.45145035,44.85357666,0
1474,35,0,52.04273605,44.65982819,0,59.32302475,69.14413452,382931,1996.915649,0,2140.096436,975.3113403,10509.20996,752.4689941,0,8318.689453,10786.49805,8788.883789,6054.001465,39.20849228,29.93440056,40.88154221,43.53917694,43.96723557,36.82027054,42.87334061,44.1558876,45.04999924,41.04742432,44.82357788,0
1475,36,0,52.04143143,44.3928299,0,59.37302017,69.14453888,385573,1996.141602,0,2141.552246,987.4768066,10528.07031,752.4689941,0,8020.054199,10730.77246,8906.035156,6041.932129,39.1164856,29.91640663,40.89354324,43.95505142,43.95523834,36.8522644,42.83533096,44.11788559,45.04999924,40.64339828,44.79357529,0
1476,37,0,52.09140778,44.14295578,0,59.4210434,69.14493561,382624,1978.197998,0,2143.16748,935.6835327,10536.2998,731.3875122,0,7840.383789,10706.6084,8899.216797,6034.450195,39.06999969,29.88294601,40.90277481,44.16217804,43.95000076,37.08750916,42.80926514,44.12646103,45.04692078,41.08249283,44.76576614,0
1477,38,0,51.93412781,44.43174744,0,59.4680481,69.14499664,394310,1956.735229,0,2144.823975,862.1306763,10536.2998,704.322937,0,7870.48584,10742.23438,8639.693359,6034.450195,39.06999969,29.84093475,40.90877533,44.07015228,43.95000076,37.57563782,42.79127502,44.17645645,45.04092407,42.37636948,44.73976898,0
1478,39,0,51.77555466,45.16371536,0,59.51505661,69.14499664,387995,1935.272461,0,2146.480225,788.5778198,10536.2998,677.2583618,0,7900.587402,10777.86035,8380.170898,6034.450195,39.06999969,29.79892349,40.91477585,43.97813034,43.95000076,38.06376648,42.7732811,44.22645187,45.03492355,43.67024231,44.71377182,0
1479,40,0,51.62554932,45.96372986,0,59.56206512,69.14499664,381541,1913.809692,0,2148.136719,715.0249634,10536.2998,650.1937866,0,7930.689453,10813.48633,8120.647949,6034.450195,39.06999969,29.75691223,40.92077637,43.88610458,43.95000076,38.55189514,42.75529099,44.2764473,45.02892303,44.96411896,44.68777466,0
1480,41,0,51.68293381,46.18293381,0,59.60907364,69.14499664,381947,1892.346924,0,2149.792969,641.4721069,10536.2998,623.1292114,0,7960.791504,10849.1123,7861.125,6034.450195,39.06999969,29.71490097,40.9267807,43.79407883,43.95000076,39.0400238,42.73729706,44.32644272,45.02292633,46.25799561,44.6617775,0
1481,42,0,51.78289413,46.28289413,0,59.65608215,69.14499664,382397,1877.245972,0,2084.558594,687.4588013,10548.79785,652.8412476,0,8142.169434,10859.46777,7779.458008,6041.304688,39.09975433,29.70000076,40.92166138,43.79527664,43.95000076,39.00172424,42.7264328,44.33730698,45.02000046,46.85244751,44.66750336,0
1482,43,0,51.96573639,46.38286972,0,59.70309067,69.10675812,382847,1863.455688,0,2002.250122,774.2684326,10570.98047,698.5672607,0,8588.760742,10822.12305,8061.132813,6059.362793,39.15973663,29.70000076,40.90366745,43.9293251,43.95000076,38.31193161,42.72042847,44.3133049,45.02000046,46.73643494,44.69949341,0
1483,44,0,52.16581726,46.40000153,0,59.75009537,69.06155396,383297,1849.665527,0,1919.941406,861.078125,10593.16309,744.2932739,0,9035.351563,10784.7793,8342.807617,6077.421387,39.21971893,29.70000076,40.88566971,44.06337738,43.95000076,37.62213898,42.71442795,44.28930283,45.02000046,46.62042236,44.73148346,0
1484,45,0,52.36592484,46.40000153,0,59.79710388,69.01635742,385981,1835.875366,0,1837.632813,947.8877563,10615.3457,790.0192871,0,9481.942383,10747.43457,8624.482422,6095.479492,39.27970123,29.70000076,40.86767578,44.19742584,43.95000076,36.93235016,42.70842361,44.26530075,45.02000046,46.50440979,44.76347351,0
1485,46,0,52.40000153,46.31713867,0,59.8441124,68.97115326,383326,1822.085083,0,1755.324097,1034.697388,10637.52832,835.7453613,0,9928.533203,10710.09082,8906.157227,6113.537598,39.33968353,29.70000076,40.84968185,44.3314743,43.95000076,36.24255753,42.7024231,44.24129868,45.02000046,46.38839722,44.79546356,0
1486,47,3.972500563,52.40000153,46.29999924,0,59.89112091,68.92595673,383994,1808.294922,0,1741.246216,1040.39978,10630.05078,831.8486328,0,10087.04004,10681.21875,9146.282227,6094.244629,39.36109543,29.67928886,40.83445358,44.39260483,43.94661713,35.66933823,42.69284058,44.49452209,45.02306747,46.275383,44.82963943,0
1487,48,7.977239609,52.40000153,46.29999924,0,59.93812943,68.896492,384695,1794.504761,0,1744.554321,1018.48175,10599.64063,813.852356,0,9740.554688,10668.29883,9301.544922,6013.915527,39.34309387,29.64729881,40.82245255,44.35061264,43.94062042,35.24126816,42.68084717,44.99442291,45.02906799,46.1654129,44.86564255,0
1488,49,4.023263931,52.48286819,46.29999924,0,59.98513412,68.86988831,400783,1780.714478,0,1747.862305,996.5636597,10569.23145,795.8560181,0,9394.069336,10655.37891,9456.807617,5933.586426,39.3250885,29.61530876,40.81045151,44.30861664,43.9346199,34.81319809,42.66884995,45.49431992,45.03506851,46.055439,44.90164566,0
1489,50,0.023797484,52.41715622,46.29999924,0,60.03214264,68.84329224,390004,1766.924316,0,1751.17041,974.6455688,10538.82227,777.8597412,0,9047.583984,10642.45801,9612.070313,5853.257324,39.30708694,29.58331871,40.79845047,44.26662445,43.9286232,34.38512802,42.65685272,45.99422073,45.04106903,45.94546509,44.93764877,0
1490,51,3.960818052,52.40000153,46.38282394,0,60.07915115,68.81668854,379028,1753.134155,0,1754.478394,952.727478,10508.41309,759.8634033,0,8701.098633,10629.53809,9767.333008,5772.928223,39.28908157,29.55132866,40.78644943,44.22463226,43.92262268,33.95705795,42.64485931,46.49412155,45.04706955,45.83549118,44.97365189,0
1491,52,4,52.40000153,46.23423386,0,60.12615967,68.79009247,379989,1745.621704,0,1754.341919,955.7334595,10491.11816,734.9194946,0,8544.885742,10616.61816,9863.111328,5726.815918,39.26340103,29.53225136,40.7688942,43.58899307,43.92674637,34.33951569,42.64356995,46.73633957,45.06228256,45.9197197,44.98345184,0
1492,53,2.01026988,52.31697464,46.28302765,0,60.17316818,68.78600311,381092,1739.394897,0,1753.328003,967.2241211,10484.03613,708.0019531,0,8723.266602,10603.69824,9836.984375,5736.365723,39.22990036,29.52025223,40.74489212,42.11128998,43.93875122,35.72789001,42.64957047,46.74834061,45.08628845,46.20176315,44.97144699,0
1493,54,0.009702763,52.27234268,46.29999924,0,60.2201767,68.78600311,377726,1733.168091,0,1752.314087,978.7148438,10476.95508,681.0844116,0,8901.647461,10590.77832,9810.856445,5745.916016,39.19639969,29.5082531,40.72088623,40.63358688,43.95075226,37.11626434,42.65557098,46.76034164,45.11029053,46.48381042,44.95944214,0
1494,55,0,52.23904419,46.29999924,0,60.2671814,68.78600311,374326,1726.941284,0,1751.300171,990.2055054,10469.87305,654.1668091,0,9080.027344,10577.85742,9784.729492,5755.46582,39.16289902,29.49625397,40.69688416,39.15587997,43.96275711,38.50464249,42.66157532,46.7723465,45.13429642,46.76585388,44.9474411,0
1495,56,0,52.2057457,46.29999924,0,60.31418991,68.78600311,380996,1720.714478,0,1750.286255,1001.696167,10462.79102,627.2492676,0,9258.408203,10564.9375,9758.601563,5765.016113,39.12939835,29.48425484,40.67287827,37.67817688,43.97476196,39.89301682,42.66757584,46.78434753,45.15829849,47.04790115,44.93543625,0
1496,57,0,52.28291702,46.54874802,0,60.33796692,68.78600311,387744,1725.890259,0,1742.490356,999.3242188,10468.33398,661.9451904,0,9303.262695,10567.83398,9732.474609,5767.312988,39.09589767,29.46838188,40.65721893,37.43450546,43.98337936,40.75487518,42.67536545,46.79952621,45.18230057,47.20785522,44.92343521,0
1497,58,0,52.38282394,46.68282318,0,60.34996414,68.77449799,380655,1733.443848,0,1732.961792,992.2209473,10483.65527,714.0057373,0,9114.124023,10600.50293,9706.34668,5757.76123,39.062397,29.45038033,40.65121841,38.94851685,43.98937988,40.9668541,42.68436432,46.81753159,45.20630264,47.24384308,44.91143799,0
1498,59,3.978588104,52.4828186,46.78281784,0,60.36196518,68.76089478,386185,1740.997437,0,1723.433228,985.1177368,10498.97559,766.0662842,0,8924.985352,10633.1709,9680.219727,5748.208984,39.02889633,29.43237877,40.6452179,40.46252441,43.9953804,41.17883301,42.69336319,46.83553696,45.2303009,47.27983093,44.89944458,0
1499,60,7.980722904,52.58281326,46.75859451,0,60.37396622,68.74729919,391814,1748.551025,0,1713.904663,978.0145264,10514.29688,818.1268311,0,8735.84668,10665.83984,9654.091797,5738.657227,38.99539566,29.41437721,40.63922119,41.9765358,44.00138092,41.39081573,42.70236206,46.85354233,45.25430298,47.31581879,44.88744736,0
1500,61,4.038875103,52.68280411,46.70859909,0,60.38596344,68.73369598,397442,1756.104614,0,1704.376099,970.9113159,10529.61719,870.1873779,0,8546.707031,10698.50879,9627.964844,5729.10498,38.96189499,29.39637566,40.63322067,43.49054337,44.00738144,41.60279465,42.71136093,46.8715477,45.27830505,47.35180283,44.87545013,0
1501,62,0.026617419,52.86585999,46.61706924,0,60.39796448,68.7201004,396658,1754.091553,0,1712.249268,957.1011963,10538.28516,813.0501099,0,8381.172852,10727.52246,9450.933594,5736.337402,38.9283905,29.39387512,40.62073135,44.38000107,44.01676559,41.53776932,42.7203598,46.88318253,45.29307556,47.06538773,44.86672592,0
1502,63,0,52.98291397,46.59999847,0,60.4099617,68.71800232,395807,1750.116821,0,1724.560059,941.0057983,10541.80566,725.1882324,0,8257.181641,10749.60352,8963.279297,5770.985352,38.89488983,29.39987755,40.60073471,44.38000107,44.02876663,41.13016891,42.72935867,46.88918304,45.29907608,46.4492836,44.8607254,0
1503,64,3.977703094,53,46.5170517,0,60.42196274,68.71800232,394280,1746.14209,0,1736.870972,924.9103394,10545.32617,637.3262939,0,8133.189453,10771.68457,8475.625,5805.633789,38.86138916,29.40587807,40.58073807,44.38000107,44.04076767,40.7225647,42.73835754,46.89518356,45.30508041,45.83318329,44.85472488,0
1504,65,2.012922049,53,46.5,0,60.43396378,68.71800232,392747,1742.167236,0,1749.181885,908.8148804,10548.84668,549.4644165,0,8009.197266,10793.76563,7987.971191,5840.281738,38.82788849,29.41188049,40.56074142,44.38000107,44.05276871,40.31496429,42.74735641,46.90118408,45.31108093,45.21707916,44.84872437,0
1505,66,0.014720132,52.91731644,46.58268356,0,60.445961,68.71800232,391214,1738.192505,0,1761.492676,892.7194214,10552.36719,461.602478,0,7885.205566,10815.84766,7500.317383,5874.930176,38.79438782,29.41788101,40.54074478,44.38000107,44.06477356,39.90736008,42.75635529,46.9071846,45.31708145,44.60097885,44.84272385,0
1506,67,0,52.98288727,46.10268402,0,60.45000076,68.71800232,379701,1730.337646,0,1765.799438,889.4024048,10558.51465,510.3339539,0,7914.469727,10823.25684,7288.140625,5895.229004,38.76088715,29.40058708,40.52999878,44.19580078,44.06322861,39.81804657,42.74571228,46.67343521,45.31999969,44.21074677,44.86292648,0
1507,68,10.94471359,53,45.42066193,0,60.45000076,68.67404938,377713,1721.678589,0,1768.059082,890.4508057,10566.69043,597.6067505,0,8214.012695,10802.87207,7638.229492,5892.121582,38.72738647,29.37058449,40.52999878,43.74986649,44.0512352,40.13022614,42.72171783,46.22759628,45.31999969,44.05072021,44.90492249,0
1508,69,9.632644653,52.8343277,45.21716309,0,60.45000076,68.62205505,376810,1713.019531,0,1770.318848,891.4992065,10574.86621,684.8795776,0,8513.555664,10782.48633,7988.317871,5889.013672,38.6938858,29.3405838,40.52999878,43.303936,44.03924179,40.4424057,42.69771957,45.78175354,45.31999969,43.89069748,44.94691849,0
1509,70,8.258394241,52.6341095,44.78527451,0,60.45000076,68.57006836,377410,1704.360474,0,1772.578491,892.5476074,10583.04199,772.1523438,0,8813.097656,10762.10156,8338.40625,5885.905762,38.66038513,29.31058121,40.52999878,42.85800171,44.02724838,40.75458908,42.67372513,45.33591461,45.31999969,43.73067093,44.98891449,0
1510,71,6.884144783,52.37187958,44.63778687,0,60.45000076,68.51807404,378027,1695.701416,0,1774.838135,893.5960083,10591.21777,859.4251709,0,9112.640625,10741.71582,8688.495117,5882.79834,38.62688446,29.28058052,40.52999878,42.41206741,44.01525497,41.06676865,42.64972687,44.89007187,45.31999969,43.57064438,45.03091049,0
1511,72,5.509894848,52.09691238,44.56279755,0,60.49502182,68.46608734,378644,1687.042236,0,1772.898926,916.4602661,10598.07129,876.3928223,0,9166.691406,10749.40234,8978.638672,5880.870117,38.56436157,29.26223373,40.51888275,42.08731461,44.00662613,41.29431534,42.63286209,44.66730499,45.32410049,43.98110962,45.05981827,0
1512,73,4.135644913,51.82194901,44.48780441,0,60.56303024,68.45800018,379261,1678.383179,0,1769.880859,946.8172607,10603.89453,873.4382324,0,8790.318359,10809.96289,9146.023438,5880.870117,38.47236252,29.2502346,40.49488449,41.93528366,44.0006218,41.41633987,42.62086105,44.64329529,45.33210373,44.97111511,45.07782364,0
1513,74,2.761394978,51.54698181,44.41281509,0,60.63104248,68.45800018,379878,1669.724121,0,1766.862915,977.1743164,10609.71777,870.4836426,0,8413.946289,10870.52344,9313.407227,5880.870117,38.38035965,29.23823738,40.47089005,41.7832489,43.99462128,41.53836441,42.60886002,44.61928558,45.34010315,45.96112061,45.0958252,0
1514,75,1.387145042,51.41704559,44.3170433,0,60.69905472,68.45800018,380495,1661.065063,0,1763.844849,1007.531311,10615.54102,867.5290527,0,8037.57373,10931.08398,9480.791992,5880.870117,38.2883606,29.22624016,40.44689178,41.63121414,43.98861694,41.66039276,42.59685898,44.59527969,45.34810638,46.95112991,45.11382675,0
1515,76,0.012895126,51.31707764,45.00485611,0,60.76706696,68.45800018,381839,1652.405884,0,1760.826782,1037.888306,10621.36426,864.5744629,0,7661.20166,10991.64453,9648.175781,5880.870117,38.19636154,29.21424103,40.42289734,41.4791832,43.98261261,41.7824173,42.58485794,44.57126999,45.35610962,47.94113541,45.13183212,0
1516,77,10.93688488,51.21712875,45.85442734,0,60.79000092,68.45800018,383190,1652.080078,0,1779.632568,1020.278625,10591.94922,825.4102783,0,7482.579102,11026.58105,9582.884766,5884.407715,38.17480087,29.18156624,40.41555023,41.65446854,43.98677444,41.84999847,42.57642746,44.81892395,45.36000061,48.14625931,45.12688828,0
1517,78,5.529983521,51.11696243,45.83392334,0,60.79000092,68.44377899,384954,1653.480347,0,1804.044556,986.220459,10535.3457,776.0648193,0,7650.622559,11013.26367,9042.291992,5893.702148,38.22479248,29.13758087,40.42755127,42.29421234,43.99877548,41.84999847,42.57042694,45.30682373,45.36000061,47.55416489,45.10289001,0
1518,79,0.028516361,51.18303299,45.88303375,0,60.79000092,68.42698669,386721,1654.880615,0,1828.456543,952.1622925,10478.74219,726.7194214,0,7818.666016,10999.94629,8501.700195,5902.996094,38.27478027,29.0935936,40.43954849,42.93395233,44.01077652,41.84999847,42.56442642,45.79472733,45.36000061,46.96206665,45.07889175,0
1519,80,3.982452631,51.44855118,46.06570053,0,60.79000092,68.41018677,388489,1656.281006,0,1852.86853,918.104126,10422.13965,677.3739624,0,7986.709473,10986.62891,7961.10791,5912.290527,38.32477188,29.04960823,40.45154953,43.57369614,44.02277756,41.84999847,42.5584259,46.28263092,45.36000061,46.36996841,45.05489349,0
1520,81,0.033070546,51.66567612,46.22425461,0,60.79000092,68.39339447,382461,1657.681274,0,1877.280518,884.0459595,10365.53613,628.0285034,0,8154.75293,10973.31152,7420.516113,5921.584473,38.37475967,29.00562096,40.46355057,44.21343613,44.03477859,41.84999847,42.55242538,46.7705307,45.36000061,45.77787399,45.03089523,0
1521,82,0,51.86573029,46.3742981,0,60.80323792,68.37660217,381505,1689.680542,0,1890.049194,912.3264771,10330.72559,645.5586548,0,8190.495117,10967.4834,7140.657227,5944.561523,38.42673492,28.98999977,40.46722794,44.5603714,44.04338837,41.79559708,42.54642487,46.17589188,45.355896,45.30410767,45.00689697,0
1522,83,1.32564497,51.90000153,46.48293686,0,60.82323837,68.37400055,383881,1727.970947,0,1899.841797,961.8920288,10312.70898,681.9456177,0,7995.123047,10975.82324,7391.405273,5989.995117,38.48072815,28.98999977,40.4612236,44.48835373,44.04938889,41.67360687,42.54042435,44.62004471,45.34789658,44.95014191,44.98289871,0
