Date/Time,Entry,CHW Flowrate,CHWRT,CHWST,Chilled Water Request,OA Humidity,OA Temperature,Apparent Power,3rd Floor AHU-1|SA Airflow,3rd Floor AHU-2|SA Airflow,3rd Floor AHU-3|SA Airflow,3rd Floor AHU-7|SA Airflow,3rd Floor AHU-8|SA Airflow,Level 2 AHU-4|SA Airflow,Level 2 AHU-5|SA Airflow,Roof AHU-10|SA Airflow,Roof AHU-11|SA Airflow,Roof AHU-12|SA Airflow,Roof AHU-9|SA Airflow,3rd Floor AHU-1|RA Humidity,3rd Floor AHU-2|RA Humidity,3rd Floor AHU-3|RA Humidity,3rd Floor AHU-7|RA Humidity,3rd Floor AHU-8|RA Humidity,Level 2 AHU-4|RA Humidity,Level 2 AHU-5|RA Humidity,Roof AHU-10|RA Humidity,Roof AHU-11|RA Humidity,Roof AHU-12|RA Humidity,Roof AHU-9|RA Humidity
8/28/19 12:19,739,0,55.11719513,46.29999924,0,71.15644836,75.01100159,587776,4553.34375,3201.664795,5198.57666,936.6674805,18418.3418,3841.936523,3882.282471,18788.18945,22129.97461,24024.58008,18813.19531,45.90615463,47.16250229,48.70531082,51.57093048,51.0344696,50.55223846,67.99158478,48.20069885,48.85014725,45.12646484,48.1648941
8/28/19 12:20,740,0,55.09999847,46.34144211,0,70.71051788,75.01100159,580770,4558.946777,3200.126953,5196.612305,894.1612549,18319.55664,3843.814697,3879.69873,18659.42578,22231.24219,24265.70313,18722.13086,45.86214447,47.1384964,48.66930008,51.96089554,51.01046371,52.25598526,67.99758148,47.55491638,48.77615738,44.14422989,48.14089584
8/28/19 12:21,741,0,55.09999847,46.39151382,0,70.44206238,75.01100159,591501,4561.730469,3203.828613,5224.902832,889.1367798,18292.4668,3865.042236,3874.623291,18553.53711,22277.79102,24314.88672,18683.48242,45.82212448,47.09640121,48.63887024,51.95078659,50.98307419,53.19464874,67.96060944,47.16553879,48.72465134,43.80994034,48.11689758
8/28/19 12:22,742,0,55.09999847,46.40000153,0,70.26404572,75.05647278,576324,4563.928711,3207.553467,5260.980957,896.9022217,18320.76758,3891.759766,3866.213379,18487.92969,22220.78516,23973.31445,18730.24609,45.78614807,47.04439926,48.61488342,51.37087631,50.95307159,53.18264771,67.89463043,47.00551987,48.6946373,44.13185883,48.09289551
8/28/19 12:23,743,10.94055271,55.14143372,46.40000153,1,70.08602905,75.11027527,606678,4566.126953,3205.476563,5297.058594,904.6676636,18349.07031,3918.477539,3857.803223,18422.32227,22163.77734,23631.74219,18777.00977,45.75016785,46.99239349,48.59090042,50.79096603,50.923069,53.17064667,67.8286438,46.84550095,48.66462326,44.45377731,48.06888962
8/28/19 12:24,744,31.5445652,55.19146729,46.40000153,1,69.90800476,75.16408539,603365,4568.325195,3203.373779,5333.136719,912.4330444,18377.37109,3945.195313,3849.393311,18356.71484,22106.77148,23290.16992,18823.77148,45.71419144,46.94039154,48.5669136,50.21105194,50.89306641,53.15864563,67.76266479,46.68548203,48.63460922,44.7756958,48.04488754
8/28/19 12:25,745,52.20067596,55.24147034,46.23412323,1,69.7299881,75.21789551,599805,4570.523438,3203.789063,5369.214844,920.1984863,18405.67383,3971.913086,3840.983398,18291.10742,22049.76563,22948.5957,18870.53516,45.67821503,46.88838959,48.54292679,49.63114166,50.86306763,53.14664459,67.69667816,46.52546692,48.60459518,45.09761047,48.02088547
8/28/19 12:26,746,72.85678101,55.29146194,46.03414154,1,69.37567902,75.27170563,596244,4546.570801,3204.220947,5378.223145,921.0265503,18373.96094,3957.71582,3836.016357,18269.51367,22021.97656,22712.52148,18885.06055,45.64814377,46.83638382,48.51062775,49.44319916,50.83645248,53.13196564,67.62591553,45.99858093,48.5838356,45.25702667,48.0067215
8/28/19 12:27,747,118.7993774,55.29999924,45.95853424,1,68.9317627,75.27999878,592684,4517.211914,3204.652832,5380.287109,919.5003662,18295.93945,3931.930176,3835.612305,18325.23047,22049.3418,22692.47656,18847.11914,45.62413406,46.78438187,48.46860504,49.81528091,50.81245041,53.11396027,67.5519104,45.14426804,48.57183456,45.25102615,48.00072098
8/28/19 12:28,748,163.70961,55.29999924,45.90852737,1,68.487854,75.27999878,589123,4487.852539,3205.084717,5382.351563,917.9741821,18217.91797,3906.144775,3835.208496,18380.94727,22076.70508,22672.42969,18809.17969,45.60012054,46.73237991,48.42658234,50.18735886,50.78845215,53.09595871,67.47789764,44.28995514,48.55983353,45.24502563,47.99472046
8/28/19 12:29,749,206.7447357,55.21713638,45.90000153,1,68.04393768,75.27999878,579475,4458.493164,3205.516357,5384.416016,916.447998,18139.89648,3880.359131,3834.804443,18436.66406,22104.07031,22652.38281,18771.23828,45.57611084,46.68037415,48.38455963,50.55944061,50.76445007,53.07795334,67.40389252,43.43564224,48.54783249,45.23902512,47.98872375
8/28/19 12:30,750,106.0366211,55.15858841,45.81717682,1,67.60002136,75.27999878,575081,4429.134277,3205.948242,5386.480469,914.921814,18061.875,3854.57373,3834.400635,18492.38086,22131.43555,22632.33594,18733.29883,45.55209732,46.62837219,48.34253693,50.93152237,50.74045181,53.05995178,67.32988739,42.58132935,48.53583145,45.2330246,47.98272324
8/28/19 12:31,751,4.47061491,55.10860062,45.71720123,1,67.47780609,75.27999878,570728,4420.930664,3199.397949,5385.716309,925.5253906,18037.55469,3831.010742,3835.205811,18545.68555,22173.75391,22656.32031,18724.23828,45.55786133,46.56214523,48.31351089,51.16816711,50.72322464,52.79868698,67.31789398,42.94350433,48.49505997,45.22702789,47.95707321
8/28/19 12:32,752,34.36323166,55.09999847,45.78292465,1,67.51981354,75.34785461,579234,4417.084961,3192.821045,5384.230469,940.2614136,18054.6543,3808.073242,3837.620117,18594.74609,22244.19531,22769.80078,18762.16406,45.593853,46.48814774,48.29951096,51.21217346,50.7112236,52.23679733,67.34790039,44.38344193,48.42706299,45.22102737,47.91506958
8/28/19 12:33,753,64.86780548,55.01711273,45.5513382,1,67.56182098,75.42804718,582178,4413.23877,3186.243896,5382.745117,954.9974976,18071.75391,3785.135986,3840.034668,18643.80664,22314.63477,22883.2793,18800.0918,45.62984848,46.41415024,48.28551483,51.25617981,50.69922256,51.6749115,67.3779068,45.82337952,48.35906601,45.21502686,47.87306595
8/28/19 12:34,754,0.349564016,54.91695404,45.41695404,0,67.60383606,75.50823975,585079,4409.392578,3179.666748,5381.259277,969.7335815,18088.85547,3762.198486,3842.448975,18692.86719,22385.07422,22996.75977,18838.01758,45.66584396,46.34015656,48.27151871,51.30018234,50.68722534,51.11302567,67.40791321,47.26331711,48.29106903,45.20902634,47.8310585
8/28/19 12:35,755,0,54.81726456,45.23452759,0,67.64584351,75.58843231,587979,4405.546387,3182.383057,5379.773926,984.4696045,18105.95508,3739.260986,3844.863525,18741.92578,22455.51563,23110.24023,18875.94336,45.70183945,46.26615906,48.25752258,51.34418869,50.6752243,50.55113602,67.43791199,48.7032547,48.22307205,45.20302963,47.78905487
8/28/19 12:36,756,0,54.79999924,45.20000076,0,67.52212524,75.66862488,590880,4403.283691,3185.151611,5380.520508,982.4467773,18111.08594,3762.407959,3849.1604,18760.06055,22490.45508,23126.68164,18915.91406,45.6962204,46.19605637,48.2472229,51.30135727,50.65871048,50.23196793,67.43924713,49.09919739,48.17459488,45.45463943,47.74596024
8/28/19 12:37,757,0,54.79999924,44.9511528,0,67.31412506,75.68099976,581718,4401.352539,3187.920166,5381.839844,974.7353516,18106.98828,3798.602539,3855.95459,18723.82031,22457.80469,22944.30273,18959.23438,45.64822006,46.12808228,48.2412262,51.1353569,50.63871765,50.21396637,67.42125702,48.56939316,48.14460754,45.96864319,47.70196152
8/28/19 12:38,758,3.976490974,54.63431168,44.90000153,0,67.10612488,75.68099976,572471,4399.421387,3190.688721,5383.159668,967.0239868,18102.88867,3834.796875,3862.748535,18687.58008,22425.15234,22761.92188,19002.55469,45.60021973,46.06010818,48.23522568,50.96935654,50.61872482,50.19596481,67.40326691,48.03958893,48.11462021,46.48264313,47.65795898
8/28/19 12:39,759,2.674165249,54.51711273,44.81711197,0,66.89812469,75.68099976,573591,4397.490723,3196.354736,5384.479004,959.312561,18098.79102,3870.991211,3869.542725,18651.33984,22392.5,22579.54297,19045.875,45.55221939,45.99213028,48.22922516,50.80335617,50.59873199,50.17796707,67.38526917,47.5097847,48.08462906,46.99664688,47.61396027
8/28/19 12:40,760,1.340483665,54.5,44.75854492,0,66.69012451,75.68099976,598401,4395.55957,3202.032471,5385.798828,951.6011963,18094.69336,3907.185547,3876.33667,18615.10156,22359.84961,22397.16211,19089.19531,45.50421906,45.92415619,48.22322464,50.6373558,50.57873917,50.15996552,67.36727905,46.97998047,48.05464172,47.51065063,47.56995773
8/28/19 12:41,761,0.00680211,54.5,44.70853806,0,66.62000275,75.68099976,623382,4392.897461,3197.544922,5370.912109,977.3070679,18117.74414,3905.822266,3878.666504,18641.07031,22357.09766,22304.03125,19114.65234,45.47554016,45.85356522,48.22925568,50.49451065,50.56324387,50.14196396,67.36714935,46.61695862,48.01850128,47.50352478,47.53688812
8/28/19 12:42,762,0,54.41703033,44.61702728,0,66.62000275,75.70975494,607646,4390.084473,3193.007813,5351.837891,1014.527527,18161.88867,3893.760498,3875.076172,18776.41992,22410.82031,22393.76953,19110.83203,45.46654129,45.78153229,48.24925613,50.38450241,50.55124283,50.1239624,67.37915039,46.40293503,47.97649765,46.96566391,47.51289749
8/28/19 12:43,763,0,54.40000153,44.35150909,0,66.62000275,75.74375153,591552,4387.271973,3201.686523,5332.763672,1051.747925,18206.0332,3881.698486,3871.485596,18911.76758,22464.54492,22483.50781,19107.01172,45.45754242,45.70949554,48.26926041,50.27449799,50.53924179,50.10596085,67.39115906,46.18890762,47.93449402,46.42780304,47.48890305
8/28/19 12:44,764,0,54.48211288,44.29999924,0,66.62000275,75.77775574,575458,4384.458984,3210.446777,5313.689941,1088.968384,18250.17773,3869.636719,3867.895264,19047.11523,22518.26758,22573.24609,19103.19141,45.44854355,45.63746262,48.28926086,50.16448975,50.52724075,50.08795929,67.4031601,45.97488403,47.89249039,45.88994217,47.4649086
8/28/19 12:45,765,7.927852631,54.4174118,44.21741104,0,66.62000275,75.81175995,576824,4381.645996,3207.738525,5294.615723,1126.188843,18294.32227,3857.574951,3864.304932,19182.46484,22571.99219,22662.98438,19099.37109,45.43954468,45.56542969,48.30926514,50.05448532,50.51523972,50.06995773,67.41516876,45.76086044,47.85048294,45.35207748,47.44091415
8/28/19 12:46,766,6.013496876,54.40000153,45.19500351,0,66.57588959,75.84575653,578588,4388.560059,3204.986816,5304.467773,1145.756592,18289.89453,3855.233398,3866.108643,19223.15625,22595.99219,22746.75977,19039.9043,45.43054581,45.50765991,48.34500504,50.10417938,50.49985886,49.63114929,67.43553162,45.77949905,47.83307648,45.08296967,47.42672729
8/28/19 12:47,767,4.009053707,54.48283005,45.48283005,0,66.50922394,75.85099792,582285,4397.505371,3202.234863,5321.719727,1159.341919,18247.81445,3855.635498,3875.049561,19097.65039,22563.47656,22818.43164,18889.35547,45.42154694,45.45767975,48.39898682,50.38009644,50.4818573,48.67138672,67.46152496,46.00550079,47.83907318,45.08897018,47.42072678
8/28/19 12:48,768,4,54.58291245,45.5,0,66.44255829,75.85099792,585995,4406.450684,3199.483154,5338.97168,1172.927124,18205.73438,3856.037598,3883.990234,18972.14258,22530.96094,22890.10547,18738.80859,45.41254807,45.40769577,48.45296478,50.65601349,50.46385956,47.71162796,67.48751831,46.23150253,47.84506989,45.09497452,47.41472626
8/28/19 12:49,769,4,54.68294907,45.47235107,0,66.37588501,75.85099792,589705,4415.395996,3195.27124,5356.223633,1186.512451,18163.65234,3856.439697,3892.931152,18846.63477,22498.44531,22961.77734,18588.25977,45.40354919,45.35771561,48.50694656,50.93192673,50.445858,46.75186539,67.51351166,46.45750427,47.8510704,45.10097504,47.40872192
8/28/19 12:50,770,11.45946121,54.78296661,45.43901062,1,66.30921936,75.85099792,593415,4424.341309,3191.052246,5373.476074,1200.097778,18121.57227,3856.841553,3901.871826,18721.12891,22465.92969,23033.45117,18437.71094,45.39455032,45.30773163,48.56092834,51.20784378,50.42785645,45.79210663,67.539505,46.68350601,47.85706711,45.10697937,47.40272141
8/28/19 12:51,771,18.96634293,54.88298798,45.40567398,1,66.24254608,75.85099792,597125,4421.953613,3192.971191,5380.276367,1213.682983,18107.04102,3837.453369,3906.047119,18520.28516,22408.0625,23105.125,18314.45117,45.40779877,45.27838516,48.61862183,51.09300232,50.42337799,45.9292717,67.51661682,47.00999832,47.88454056,45.37414932,47.4295311
8/28/19 12:52,772,9.553614616,54.90000153,45.27554703,0,66.17588043,75.89041138,600835,4417.230469,3194.922607,5384.402832,1227.268311,18113.86328,3812.498291,3903.87085,18187.32617,22302.49414,23176.79688,18235.80273,45.44381714,45.26038361,48.68065262,50.4211731,50.42937851,47.43128586,67.46060944,47.42604446,47.93255997,45.90615082,47.48351669
8/28/19 12:53,773,0.064684741,54.90000153,45.12558365,0,66.10920715,75.93700409,604545,4412.506836,3200.094482,5388.529785,1240.853638,18120.68359,3787.543457,3901.69458,17854.36719,22196.92578,23248.4707,18157.15234,45.47983551,45.24238205,48.7426796,49.74934387,50.43538284,48.93330383,67.40460205,47.84209442,47.98057556,46.43815613,47.53750229
8/28/19 12:54,774,1.324715257,54.98298264,45.1829834,0,66.0425415,75.9835968,608255,4407.783203,3205.27832,5392.65625,1254.438843,18127.50586,3762.588379,3899.518311,17521.4082,22091.35938,23320.14258,18078.50391,45.51585007,45.22437668,48.80471039,49.07751465,50.44138336,50.43531799,67.34859467,48.25814056,48.02859497,46.97016144,47.59148788
8/28/19 12:55,775,2.658522844,55,45.20000076,0,65.97586823,76.03018951,611965,4403.05957,3199.817383,5396.782715,1268.02417,18134.32617,3737.633301,3897.342285,17188.45117,21985.79102,23391.81641,17999.85547,45.55186844,45.20637512,48.86674118,48.40568542,50.44738388,51.93733215,67.29258728,48.67418671,48.07661057,47.50216293,47.64547348
8/28/19 12:56,776,3.992330551,55,45.11715698,0,65.90920258,76.07678223,587587,4411.0625,3194.311768,5398.997559,1265.367188,18124.57813,3745.529541,3890.52417,17013.28711,21934.77734,23449.57031,17954.58008,45.56106186,45.18062592,48.89072418,48.0001297,50.43984985,52.6371994,67.31056976,48.62438202,48.11538315,47.50583267,47.66999817
8/28/19 12:57,777,2.010986328,54.91712189,45.01712036,0,65.8425293,76.08399963,595143,4421.698242,3196.216309,5400.725098,1257.147461,18102.01758,3762.720703,3877.533936,17114.15039,21987.0957,23478.95117,17963.73633,45.5430603,45.15062332,48.87072372,47.97612,50.4218483,52.33919907,67.37857056,48.16038132,48.14537048,46.97382355,47.66999817
8/28/19 12:58,778,0.010469724,54.90000153,44.91722107,0,65.77586365,76.08399963,605927,4432.333496,3198.163818,5402.453125,1248.927612,18079.45898,3779.911621,3864.543945,17215.01367,22039.41602,23508.33008,17972.89453,45.52506256,45.12062454,48.85072327,47.95211411,50.40385056,52.04119492,67.44657898,47.69638062,48.17536163,46.44181442,47.66999817
8/28/19 12:59,779,0,54.87239075,45.01044083,0,65.70919037,76.08399963,608776,4442.969238,3203.168945,5404.181152,1240.707886,18056.89844,3797.102539,3851.553711,17315.87695,22091.73438,23537.71094,17982.05078,45.507061,45.09062576,48.83072281,47.9281044,50.385849,51.74319458,67.51457977,47.23237991,48.20535278,45.9098053,47.66999817
8/28/19 13:00,780,0,54.8390274,45.14389038,0,65.64252472,76.08399963,611570,4453.60498,3208.183838,5405.908691,1232.488159,18034.33789,3814.293457,3838.563477,17416.74023,22144.05469,23567.0918,17991.20703,45.48905945,45.06062317,48.81072235,47.9040947,50.36785126,51.44519043,67.58258057,46.76837921,48.23534012,45.37779617,47.66999817
8/28/19 13:01,781,0,54.80566406,45.27733994,0,65.47035217,76.08399963,604940,4461.433105,3206.814209,5400.476074,1205.150513,18055.58398,3831.484375,3835.703857,17623.15234,22175.33008,23516.17969,18012.20508,45.47205353,45.02287674,48.71004486,47.70335388,50.36676788,51.41013336,67.55512238,46.85604477,48.25408936,44.5131073,47.674366
8/28/19 13:02,782,0,54.79999924,45.13399506,0,65.24437714,76.13147736,602221,4468.679199,3205.411377,5393.21875,1171.302368,18110.70508,3848.675537,3846.311768,18015.65625,22167.07422,23301.63867,18052.66016,45.45605469,44.98088074,48.51611328,47.25130463,50.37876892,51.70213699,67.46315002,47.43420029,48.26209259,43.31122589,47.68236923
8/28/19 13:03,783,0,54.71709061,45.01708984,0,65.01839447,76.18768311,600488,4475.925781,3204.008301,5385.961426,1137.454224,18165.82617,3865.866455,3856.919922,18408.1582,22158.81641,23087.0957,18093.11523,45.44005203,44.93888474,48.3221817,46.79925537,50.39076614,51.99414063,67.3711853,48.01235962,48.27009583,42.1093483,47.69036865
8/28/19 13:04,784,3.978266001,54.7829361,44.91706467,0,64.79241943,76.24388123,598763,4483.172363,3202.605469,5378.704102,1103.606079,18220.94727,3883.057373,3867.528076,18800.66016,22150.56055,22872.55273,18133.57031,45.42405319,44.89688873,48.12825012,46.3472023,50.40276718,52.28614044,67.27922058,48.59051514,48.27809906,40.90746689,47.69837189
8/28/19 13:05,785,3.005686045,54.88281631,44.81718445,0,64.56643677,76.30008698,597037,4490.418945,3201.202393,5371.446777,1069.758057,18276.06641,3900.248291,3878.135986,19193.16406,22142.30469,22658.01172,18174.02539,45.40805054,44.85489273,47.93432236,45.89515305,50.4147644,52.57814407,67.18725586,49.16867065,48.28610229,39.70558548,47.70637512
8/28/19 13:06,786,2.005940199,54.90000153,44.71714401,0,64.3404007,76.35629272,595312,4498.327637,3199.799561,5366.528809,1066.330444,18318.68945,3914.022705,3886.232422,19434.70898,22147.43555,22660.25391,18218.45508,45.3920517,44.8283844,47.82445526,45.44310379,50.41999817,51.95362091,67.15357208,49.07502747,48.26436234,39.67548752,47.69249344
8/28/19 13:07,787,1.006194353,54.90000153,45.3624382,0,64.11432648,76.36499786,592968,4506.374023,3200.759521,5362.213867,1073.261353,18351.65234,3926.836914,3890.989502,19410.14648,22177.91797,23104.20313,18269.36719,45.37604904,44.81038284,47.81245041,44.99105072,50.41999817,50.18924332,67.15957642,48.38731003,48.21438599,40.83543777,47.66049576
8/28/19 13:08,788,0.006448505,54.90000153,45.58294296,0,63.88825226,76.36499786,590619,4514.420898,3201.735352,5357.898438,1080.192383,18384.61523,3939.650879,3895.746826,19385.58398,22208.40234,23548.15039,18320.28125,45.3600502,44.79238129,47.80044937,44.53900146,50.41999817,48.42486572,67.16557312,47.69959259,48.16441345,41.99538803,47.62849426
8/28/19 13:09,789,0,54.98289108,45.59999847,0,63.66217804,76.36499786,597633,4522.467285,3199.802734,5353.583496,1087.123291,18417.57617,3952.465088,3900.50415,19361.02148,22238.88672,23992.09766,18371.19336,45.34404755,44.77438354,47.78844452,44.08695221,50.41999817,46.66048813,67.17157745,47.01187515,48.1144371,43.15533829,47.59649658
8/28/19 13:10,790,0,55.08275986,45.59999847,0,63.43610382,76.36499786,604725,4530.51416,3197.856445,5349.268555,1094.054321,18450.53906,3965.279053,3905.261475,19336.45898,22269.36914,24436.04492,18422.10547,45.32804871,44.75638199,47.77643967,43.63489914,50.41999817,44.89611053,67.17757416,46.32415771,48.06446457,44.31528854,47.5644989
8/28/19 13:11,791,0,55.18287277,45.51712799,0,63.23797989,76.36499786,590332,4534.005859,3199.139893,5346.334961,1084.972412,18477.70898,3949.098389,3910.765869,19289.19727,22287.5918,24627.70117,18474.24414,45.30807495,44.73709106,47.82098007,43.87578201,50.40984344,44.32377243,67.18178558,45.56753922,48.04306412,45.16584396,47.54343796
8/28/19 13:12,792,0,55.2829628,45.5,0,63.05403519,76.41877747,595159,4536.558105,3200.434082,5343.754883,1070.416748,18500.4043,3924.732422,3917.257813,19202.02344,22282.65234,24302.3457,18528.39063,45.28407669,44.71709061,47.9309845,45.09748077,50.3918457,45.22754669,67.18479156,44.74948883,48.04906464,45.7019043,47.53143692
8/28/19 13:13,793,0,55.29999924,45.58286667,0,62.87009048,76.48239136,604544,4539.110352,3196.560791,5341.174805,1055.861084,18523.10156,3900.366455,3923.75,19114.84961,22277.71289,23976.99219,18582.53711,45.26008224,44.69709015,48.04099274,46.31917953,50.37384796,46.13132095,67.18778992,43.93143845,48.05506516,46.23796463,47.51943588
8/28/19 13:14,794,7.942473888,55.29999924,45.59999847,0,62.68614578,76.54600525,591518,4541.662598,3192.663574,5338.594727,1041.30542,18545.79883,3876.000488,3930.241943,19027.67578,22272.77344,23651.63867,18636.68359,45.23608398,44.67708969,48.15100098,47.5408783,50.35585403,47.03509521,67.19078827,43.11339188,48.06106949,46.77402496,47.50743484
8/28/19 13:15,795,6.013324261,55.29999924,45.59999847,0,62.50220108,76.60961914,580219,4544.214844,3189.415527,5336.014648,1026.749756,18568.49414,3851.634521,3936.733887,18940.5,22267.83398,23326.2832,18690.83008,45.21208954,44.65708542,48.2610054,48.76257706,50.33785629,47.93886948,67.19378662,42.29534149,48.06707001,47.3100853,47.49543381
8/28/19 13:16,796,4.012239933,55.29999924,45.51718521,0,62.46514893,76.67323303,576926,4533.288574,3186.169678,5341.510742,1034.856445,18630.61914,3851.839355,3937.312988,18841.36914,22285.46289,23087.84961,18706.0918,45.20000076,44.65193939,48.28569412,48.83201981,50.31309509,48.62759399,67.19678497,42.62624741,48.07307053,47.59291077,47.49328613
8/28/19 13:17,797,9.711520195,55.25853729,45.41707611,0,62.50315094,76.68299866,599958,4519.593262,3188.411865,5349.066895,1050.686646,18723.28125,3859.031006,3930.026855,18721.28516,22345.9082,23026.86719,18657.9082,45.20000076,44.65493774,48.21172333,47.26217651,50.2830925,49.04866028,67.19979095,43.98033524,48.07907104,47.61890793,47.49928284
8/28/19 13:18,798,15.45819187,55.20848083,45.31695938,1,62.54114914,76.68299866,581671,4505.897949,3190.6875,5356.622559,1066.516846,18815.94141,3866.2229,3922.740479,18601.20117,22406.35352,22965.88281,18609.72656,45.20000076,44.65793991,48.13774872,45.69233704,50.25309372,49.46973038,67.20278931,45.33442688,48.08507156,47.64490509,47.50527954
8/28/19 13:19,799,21.2048645,55.20000076,45.29999924,1,62.57915115,76.68299866,590738,4492.202637,3192.963379,5364.178711,1082.347046,18908.60156,3873.414551,3915.454102,18481.11719,22466.79883,22904.90039,18561.54297,45.20000076,44.66093826,48.06377792,44.12249374,50.22309113,49.89080048,67.20578766,46.68851852,48.0910759,47.67090607,47.51127625
8/28/19 13:20,800,26.95153618,55.17235565,45.24470901,1,62.61715317,76.68299866,592087,4478.507324,3195.239014,5371.734863,1098.177246,19001.26367,3880.606201,3908.167969,18361.0332,22527.24414,22843.91602,18513.36133,45.20000076,44.66394043,47.98980331,42.55265045,50.19309235,50.31187057,67.20878601,48.04260635,48.09707642,47.69690323,47.51727676
8/28/19 13:21,801,23.01807213,55.13903046,45.17805862,1,62.60881424,76.68299866,655990,4471.723145,3200.25293,5376.886719,1071.900146,19068.25,3878.264648,3906.650146,18398.96094,22521.26563,22855.86133,18540.65234,45.20000076,44.6669426,47.87421799,42.08856583,50.19353104,50.73294067,67.1813736,48.01828766,48.1123085,47.25251007,47.51345062
8/28/19 13:22,802,68.73277283,55.10570145,45.11140823,1,62.57680893,76.73308563,640546,4466.36084,3205.280029,5381.425781,1031.277344,19115.35742,3873.20874,3912.756104,18715.57227,22390.43164,23016.49805,18692.03711,45.20000076,44.66994095,47.71016693,43.2008667,50.21753311,51.15401077,67.13337708,46.76808548,48.13630676,46.33064651,47.50144577
8/28/19 13:23,803,8.321453094,55.09999847,45.09999847,0,62.54480362,76.7922821,624590,4460.999023,3200.296875,5385.965332,990.6546021,19162.46484,3868.152832,3918.862305,19032.18359,22259.5957,23177.13672,18843.42188,45.20000076,44.67294312,47.54611206,44.31316376,50.24153519,51.57508087,67.08537292,45.51787949,48.16030502,45.40878677,47.48944092
8/28/19 13:24,804,8,55.18295288,45.09999847,0,62.51279449,76.85147095,608634,4455.636719,3195.273926,5390.504395,950.0318604,19209.57227,3863.096924,3924.968262,19348.79492,22128.76172,23337.77539,18994.80664,45.20000076,44.67594147,47.382061,45.42546463,50.26554108,51.99615097,67.0373764,44.26767731,48.1843071,44.48692322,47.47743988
8/28/19 13:25,805,4.023649216,55.20000076,45.09999847,0,62.48078918,76.91065979,583365,4450.274902,3202.820068,5395.043457,909.4090576,19256.68164,3858.041016,3931.074219,19665.40625,21997.92773,23498.41406,19146.19141,45.20000076,44.67894363,47.21800613,46.5377655,50.28954315,52.41722107,66.98937225,43.01747131,48.20830536,43.56506348,47.46543503
8/28/19 13:26,806,0.021013999,55.28290558,45.18290329,0,62.33208847,76.96984863,588900,4447.485352,3210.42627,5394.26416,919.5925293,19419.81445,3868.991943,3935.057373,19834.41992,21961.8418,23533.03711,19291.2207,45.20298004,44.65282059,47.16059494,47.31077576,50.30677032,52.63391113,66.9509201,43.09881973,48.21384811,43.43906021,47.43373489
8/28/19 13:27,807,0,55.21704483,45.20000076,0,62.1240654,76.97899628,594762,4445.225586,3204.358887,5392.121094,947.1081543,19672.48438,3884.451172,3936.235107,19744.0293,22104.01563,23311.39258,19425.83594,45.20897675,44.61083984,47.2265892,47.60277939,50.31876755,52.59792328,66.91891479,44.36050415,48.20185089,44.1233139,47.38573456
8/28/19 13:28,808,3.977023363,55.20000076,45.20000076,0,61.91604233,76.97899628,593707,4442.96582,3198.194336,5389.977539,974.6237793,19925.1543,3899.9104,3937.413086,19653.64063,22246.18945,23089.74805,19560.45117,45.21497726,44.56885529,47.29258728,47.89477921,50.33076859,52.56193924,66.88691711,45.62218857,48.18984985,44.80757141,47.33773804
8/28/19 13:29,809,4,55.20000076,46.1940918,0,61.70801926,76.97899628,592607,4440.706055,3199.78418,5387.833984,1002.139404,20177.82422,3915.369873,3938.59082,19563.25,22388.36523,22868.10352,19695.06641,45.22097778,44.52687454,47.35858536,48.18678284,50.34276581,52.5259552,66.85491943,46.88387299,48.17784882,45.4918251,47.28974152
8/28/19 13:30,810,4,55.28288269,46.52432251,0,61.49999619,76.97899628,594183,4438.446289,3201.404785,5385.69043,1029.655029,20430.49414,3930.829102,3939.768555,19472.86133,22530.53906,22646.45703,19829.68164,45.22697449,44.48488998,47.42457962,48.47878647,50.35476303,52.48996735,66.82292175,48.1455574,48.16585159,46.17608261,47.24174118
8/28/19 13:31,811,0.026194919,55.38293457,46.67440033,0,61.29666138,76.97899628,597671,4439.933594,3200.443848,5373.623047,1051.411133,20453.36914,3918.096924,3937.222656,19445.10742,22576.70117,22632.27344,19975.05469,45.25182343,44.53325653,47.51651764,48.17284393,50.34648132,52.39609528,66.80999756,48.45658112,48.15385056,45.74539566,47.18280792
8/28/19 13:32,812,0,55.56592941,46.36813736,0,61.09569931,77.03399658,597026,4442.193848,3199.474609,5358.990234,1071.200317,20298.19141,3897.413818,3929.740967,19527.17578,22442.06055,23038.91406,20138.01172,45.29581833,44.63127518,47.63850021,47.01931381,50.32248306,52.23006058,66.80999756,47.92066193,48.1418457,44.18803406,47.11481857
8/28/19 13:33,813,22.88023949,55.68288422,46.29999924,0,60.89473724,77.09900665,596346,4444.453613,3198.175781,5344.35791,1090.989502,20143.01563,3876.730713,3922.259277,19609.24219,22307.41992,23445.55469,20300.9668,45.33981323,44.72929764,47.76048279,45.86577988,50.29848862,52.06402206,66.80999756,47.38474274,48.12984467,42.63067245,47.04682922
8/28/19 13:34,814,4.113280296,55.70000076,46.29999924,1,60.69377899,77.16401672,595665,4446.713379,3196.875488,5329.725098,1110.778564,19987.83984,3856.047607,3914.777832,19691.31055,22172.78125,23852.19531,20463.92383,45.38380432,44.82731628,47.88246155,44.71224976,50.27449036,51.89798737,66.80999756,46.84881973,48.11783981,41.07331085,46.97883987
