,Entry,CHW Flowrate,CHWRT,CHWST,Chilled Water Request,OA Humidity,OA Temperature,Apparent Power,3rd Floor AHU-1|SA Airflow,3rd Floor AHU-2|SA Airflow,3rd Floor AHU-3|SA Airflow,3rd Floor AHU-7|SA Airflow,3rd Floor AHU-8|SA Airflow,Level 2 AHU-4|SA Airflow,Level 2 AHU-5|SA Airflow,Roof AHU-10|SA Airflow,Roof AHU-11|SA Airflow,Roof AHU-12|SA Airflow,Roof AHU-9|SA Airflow,3rd Floor AHU-1|RA Humidity,3rd Floor AHU-2|RA Humidity,3rd Floor AHU-3|RA Humidity,3rd Floor AHU-7|RA Humidity,3rd Floor AHU-8|RA Humidity,Level 2 AHU-4|RA Humidity,Level 2 AHU-5|RA Humidity,Roof AHU-10|RA Humidity,Roof AHU-11|RA Humidity,Roof AHU-12|RA Humidity,Roof AHU-9|RA Humidity,Run Time
371,371,22.9746933,53.12431335,45.69006348,1,97.36092377,69.66400146,422872,3150.991211,3343.935059,2126.345947,1575.087891,12282.03613,937.5249634,3408.216064,7876.812988,11346.87695,10572.55078,5086.389648,46.2767334,45.49550629,45.7610817,54.08208084,53.98875427,65.45903778,71.62649536,50.25520325,54.39614868,53.9029808,56.12345123,3
372,372,53.76770401,53.27447128,46.04043198,1,97.45291138,69.6714325,426473,3177.568604,3342.229736,2269.364258,1580.983521,12445.93945,874.8474731,3404.128174,8039.187012,11291.49707,10541.39063,5199.713379,46.35070419,45.51951218,45.78508377,53.91674423,53.96875,65.23300934,71.7884903,51.96512985,54.40814972,53.90897751,56.11144638,4
373,373,38.78707886,53.38297653,46.26595306,1,97.54490662,69.68023682,428981,3204.14624,3336.341309,2412.382324,1586.87915,12609.84375,812.1699829,3400.040039,8201.561523,11236.11621,10510.23047,5313.037109,46.42467499,45.54351807,45.80908203,53.75141144,53.94874573,65.00698853,71.9504776,53.67505646,54.42015076,53.91497421,56.09944153,5
374,374,23.45894051,53.48295212,46.46590424,1,97.63689423,69.68904114,427414,3230.723633,3330.428955,2555.400635,1592.774658,12773.74707,749.4924316,3395.952148,8363.935547,11180.73535,10479.07031,5426.360352,46.49864578,45.56752396,45.83308411,53.58607483,53.92873764,64.78096008,72.11247253,55.38498306,54.43215179,53.92097092,56.08743668,6
375,375,8.130802155,53.66555405,46.58277512,1,97.72888947,69.69784546,427230,3257.301025,3317.010498,2698.418701,1598.670288,12937.65039,686.8149414,3391.864014,8526.30957,11125.35547,10447.91016,5539.684082,46.57261658,45.59152985,45.85708237,53.42074203,53.90873337,64.55493927,72.27446747,57.09490967,54.44415283,53.92696762,56.07543182,7
376,376,28.85364151,53.94893646,46.68297958,1,97.76000214,69.70664978,427059,3266.726563,3303.555176,2841.437012,1603.194824,13104.63281,687.5350952,3389.823486,8680.805664,11063.59766,10460.59961,5606.442871,46.64562607,45.63882446,45.87646866,53.25540543,53.8966217,64.67591095,72.32569885,57.906353,54.47256088,53.52522278,56.08970642,8
377,377,49.88676834,54.08287811,46.78287888,1,97.76000214,69.70800018,426887,3272.619629,3301.77832,2984.455078,1607.255859,13274.00098,706.1314087,3390.507568,8821.401367,10989.74902,10562.74219,5596.611816,46.71766281,45.69881439,45.89047241,53.09007263,53.89061737,65.22574615,72.30169678,57.91835403,54.51656342,52.70683289,56.12570953,9
378,378,114.6490021,54.26577759,46.79999924,1,97.76000214,69.70800018,426716,3278.512451,3300.049316,3127.473389,1611.316772,13443.36816,724.7277222,3391.19165,8961.998047,10915.90137,10664.88477,5586.780762,46.78969574,45.75880051,45.90447998,52.92473602,53.88461685,65.77558136,72.2776947,57.93035507,54.56056213,51.88844299,56.16170883,10
379,379,4.56997776,54.3828125,46.8828125,0,97.76000214,69.70800018,426544,3284.405518,3298.785889,3270.491455,1615.377686,13612.73633,743.3240967,3391.875488,9102.59375,10842.05371,10767.02734,5576.949707,46.86173248,45.81879044,45.91848373,52.75940323,53.87861633,66.32541656,72.25369263,57.94235611,54.60456085,51.0700531,56.19771194,0
380,380,4,54.44141388,46.94141388,0,97.76000214,69.70800018,426373,3290.29834,3297.525146,3413.509766,1619.438721,13782.10449,761.9204102,3392.55957,9243.189453,10768.20605,10869.16895,5567.118164,46.93376541,45.87878036,45.9324913,52.59406662,53.872612,66.87524414,72.22968292,57.95435715,54.64855957,50.25166321,56.23371506,0
381,381,4,54.49143219,46.99143219,0,97.78849792,69.70800018,426201,3338.679688,3282.729248,3475.691895,1623.674805,13908.85059,764.977356,3393.242676,9400.492188,10770.15234,10973.9834,5527.176758,47.00079727,45.94781876,45.94556427,52.42873383,53.85307693,67.49835205,72.11381531,57.85088348,54.66999817,50.1958046,56.24014282,0
382,382,0.02555418,54.58278656,46.91721344,0,97.83149719,69.70054626,416381,3395.761475,3267.87793,3517.286621,1627.970703,14002.6875,763.6275024,3393.924805,9587.205078,10915.43945,11084.22168,5438.04541,47.06277084,46.02180862,45.95755768,52.26339722,53.82309341,68.21258545,71.9358139,57.64490509,54.66999817,50.91173553,56.22214127,0
383,383,12.124506,54.59999847,46.9827919,1,97.87449646,69.69174957,417887,3452.843262,3263.526611,3558.881348,1632.266479,14096.52441,762.2775879,3394.606689,9773.917969,11060.72559,11194.45996,5348.914063,47.1247406,46.09580231,45.9695549,52.09806442,53.79310608,68.92681122,71.7578125,57.4389267,54.66999817,51.62766647,56.20414352,1
384,384,24.32710838,54.68284225,47.08283997,1,97.91750336,69.68295288,411252,3509.925049,3259.223389,3600.476318,1636.562256,14190.36133,760.9277344,3395.288818,9960.630859,11206.01172,11304.69824,5259.782715,47.18671036,46.16979599,45.98154831,51.93272781,53.76312256,69.64104462,71.5798111,57.2329483,54.66999817,52.34359741,56.18614578,2
385,385,36.52971268,54.70000076,47.26583099,1,97.96050262,69.67414856,410340,3567.006836,3254.920166,3642.071045,1640.858032,14284.19727,759.5778809,3395.970703,10147.34277,11351.29785,11414.93652,5170.651367,47.24868393,46.24378967,45.99354553,51.76739502,53.73313522,70.35527039,71.40180969,57.02696991,54.66999817,53.05952835,56.16814423,3
386,386,48.73231506,54.70000076,47.46598816,1,98.00350952,69.66535187,409473,3604.946045,3250.616943,3681.16626,1645.113281,14394.62988,729.0078125,3396.067383,10294.97754,11449.15625,11620.64063,5128.755371,47.30078506,46.29712677,45.9907608,51.18570709,53.72337341,70.71243286,71.22499084,57.03583145,54.67920303,53.37333298,56.14357758,4
387,387,60.93491745,54.78292084,47.58292007,1,98.04650879,69.66552734,408606,3638.901123,3246.313721,3719.616943,1649.354614,14517.99707,690.1279907,3395.385254,10373.68652,11457.13477,12021.00586,5163.927246,47.34280396,46.33913803,45.97076035,50.00714493,53.72937393,70.62844849,71.04896545,57.2358017,54.6972084,53.27935028,56.11358643,5
388,388,42.13382721,55.0488472,46.27281189,1,98.08951569,69.66732788,407311,3672.856445,3242.010498,3758.067627,1653.595947,14641.36328,651.2481689,3394.703125,10452.39453,11465.11328,12421.37109,5199.099121,47.38482666,46.38114548,45.95075607,48.82858276,53.73537445,70.54446411,70.87294769,57.43577194,54.71521759,53.18536377,56.08359146,6
389,389,23.16649246,55.01712799,45.91712952,1,98.13251495,69.66912842,443052,3706.811768,3241.98999,3796.518066,1657.837402,14764.73047,612.3683472,3394.020996,10531.10254,11473.09082,12821.73633,5234.270996,47.42684555,46.42315292,45.93075562,47.65002441,53.74137878,70.46047974,70.6969223,57.63574219,54.73322678,53.09137726,56.0535965,7
390,390,4.199158669,55,45.81716537,0,98.17551422,69.67092133,436546,3740.766846,3241.98999,3834.96875,1662.078735,14888.09668,573.4885254,3393.338867,10609.81055,11481.06934,13222.10254,5269.442871,47.46886444,46.46516037,45.91075134,46.47146225,53.7473793,70.37650299,70.52090454,57.83571243,54.75123596,52.99739456,56.02360153,0
391,391,4,54.83425522,45.55138397,0,98.20193481,69.67272186,429744,3785.667969,3241.194092,3857.733154,1664.413452,14937.33691,853.8734741,3391.085205,10570.16602,11496.65723,13534.20898,5356.910156,47.52031708,46.47999954,45.88612747,45.97671127,53.72296906,69.74086761,70.35565186,57.89828491,54.74151611,52.95000076,56.00999832,0
392,392,0.019072786,54.71716309,45.58283615,0,98.21993256,69.6745224,422943,3832.830078,3240.394287,3876.479248,1666.095825,14929.05566,1224.482422,3386.747803,10322.23242,11526.72656,13667.01465,5529.503418,47.58131027,46.47999954,45.85612869,46.45266342,53.67496109,68.42092133,70.19766998,57.83827209,54.70552063,52.95000076,56.00999832,0
393,393,0,54.70000076,45.59999847,0,98.2379303,69.67632294,422238,3879.992188,3239.594238,3895.225342,1667.778198,14920.77441,1595.091431,3382.4104,10074.2998,11556.7959,13799.82031,5702.09668,47.64230347,46.47999954,45.82612991,46.92861938,53.62695313,67.10098267,70.03968811,57.77825928,54.66952515,52.95000076,56.00999832,0
394,394,30.79684258,54.53409576,45.43409348,1,98.25592804,69.67812347,421572,3927.154297,3238.794434,3913.971436,1669.460571,14912.49316,1965.700439,3378.072998,9826.367188,11586.86523,13932.62695,5874.689941,47.70330048,46.47999954,45.79613113,47.40457153,53.57894516,65.78103638,69.88170624,57.71824646,54.63352966,52.95000076,56.00999832,1
395,395,24.29208946,54.45850372,45.31700516,1,98.27392578,69.67992401,420906,3974.316162,3237.994385,3932.717285,1671.142822,14904.21094,2336.309326,3373.735596,9578.433594,11616.93555,14065.43262,6047.283203,47.76429367,46.47999954,45.76613235,47.8805275,53.53093719,64.46109772,69.72372437,57.65823364,54.59753418,52.95000076,56.00999832,2
396,396,17.53983879,54.40848541,45.21696854,1,98.3144455,69.68172455,416935,4049.546387,3237.19458,3888.511719,1676.320801,14967.08496,2586.947998,3370.9646,9489.921875,11713.47559,14210.7207,6171.137695,47.82528687,46.46837234,45.73058319,48.54303741,53.50323486,63.78443146,69.56451416,57.30700302,54.54204559,52.89632797,56.0067215,3
397,397,10.78758907,54.31713104,45.36574173,1,98.36643982,69.68199921,412932,4130.53125,3239.419434,3828.286865,1682.687866,15084.99121,2803.590576,3370.276611,9680.339844,11935.64063,14381.60254,6214.962891,47.88628006,46.4503746,45.68857574,49.47090149,53.49124146,63.90644455,69.40447998,56.69709778,54.46805191,52.78834915,56.00072098,4
398,398,4.035337925,54.29999924,45.48287964,1,98.41843414,69.68199921,408928,4211.515625,3241.661621,3768.061768,1689.054932,15202.89746,3020.233154,3369.588379,9870.757813,12157.80469,14552.4834,6258.788574,47.94727325,46.43237686,45.6465683,50.39876556,53.47924805,64.02845764,69.2444458,56.08719254,54.39405823,52.68036652,55.99472046,5
399,399,10.96336555,54.21709061,45.58290863,1,98.4704361,69.68199921,422727,4292.500488,3246.447998,3707.836914,1695.421997,15320.80371,3236.875977,3368.900146,10061.17676,12379.96973,14723.36523,6302.61377,48.00827026,46.41437912,45.60456085,51.32662964,53.46725464,64.15047455,69.08441162,55.47728729,54.32006454,52.5723877,55.98871994,6
400,400,49.27395248,54.11723328,45.68276596,1,98.52243042,69.68199921,418579,4373.484863,3251.243652,3647.611816,1701.789063,15438.70996,3453.518555,3368.212158,10251.59473,12602.13379,14894.24707,6346.438965,48.06926346,46.39638138,45.56255341,52.25449371,53.45525742,64.27248383,68.92437744,54.86737823,54.24607086,52.46440887,55.98271942,7
401,401,87.74926758,54.09999847,45.70000076,1,98.57442474,69.68199921,414335,4405.477539,3249.194824,3437.910156,1698.662109,15523.70996,3594.275146,3369.982666,10254.78809,12901.48633,15033.19824,6437.976074,48.16646194,46.39774704,45.49739456,52.65409088,53.439888,64.74649811,68.79425812,54.80852509,54.1566925,52.40305328,55.94280243,8
402,402,152.6108704,54.09999847,45.78281021,1,98.6264267,69.67929077,406064,4427.376465,3247.122559,3189.994385,1692.292725,15583.02051,3713.402832,3375.008789,9929.363281,13346.36035,15107.3877,6607.578125,48.30043411,46.40974808,45.40538788,52.30001068,53.42187881,65.65650177,68.68427277,55.24066162,54.05267334,52.38904953,55.87480545,9
403,403,209.7033539,54.18289566,45.79999924,1,98.67842102,69.67609406,397758,4449.275879,3243.608398,2942.078857,1685.92334,15642.33203,3832.530762,3380.034668,9603.939453,13791.23535,15181.57617,6777.180176,48.43440628,46.42175293,45.31338501,51.9459343,53.40386581,66.56651306,68.57429504,55.67280197,53.94865799,52.37504959,55.80680847,10
404,404,111.1705933,54.28298187,45.55105209,1,98.73041534,69.67288971,411010,4471.174805,3240.085693,2694.163086,1679.553955,15701.64355,3951.658447,3385.060791,9278.514648,14236.11035,15255.76563,6946.782227,48.56838226,46.43375778,45.22137833,51.5918541,53.38585663,67.47651672,68.46430969,56.10493851,53.84464264,52.36104584,55.73881149,11
405,405,11.82457352,54.29999924,45.41724014,1,98.7824173,69.66969299,399413,4493.07373,3239.353271,2446.247559,1673.184448,15760.95508,4070.786133,3390.08667,8953.09082,14680.98535,15329.9541,7116.384766,48.70235443,46.44576263,45.12937164,51.23777771,53.36784744,68.38652039,68.35432434,56.53707504,53.74062347,52.3470459,55.67081451,12
406,406,7.522704124,54.29999924,45.40000153,0,98.87281036,69.66649628,402380,4498.242676,3238.633301,2395.884521,1643.264648,15774.38574,3893.619141,3392.655762,9112.767578,15151.69727,15441.28809,7447.307617,48.74325562,46.44612122,45.04571915,50.9044342,53.34532928,67.75820923,68.24435425,56.6593895,53.6242981,52.24658203,55.55036545,0
407,407,4.01630497,54.38288879,45.5657692,0,98.98282623,69.66600037,405031,4499.958984,3237.91333,2396.254395,1605.348267,15752.38574,3632.776123,3391.97168,10123.77051,15671.2793,15628.2207,8041.848633,48.68923569,46.4401207,44.97173309,50.60054398,53.31932831,65.22473907,68.13439178,56.50741196,53.49630737,52.05858231,55.38645172,0
408,408,0.023769757,54.48299789,45.68299866,0,99.0928421,69.66600037,407679,4501.675293,3237.193359,2396.624268,1567.431885,15730.38574,3371.933105,3391.287842,11134.77344,16190.86133,15815.15332,8636.389648,48.63521576,46.43412018,44.89774704,50.29665375,53.29332733,62.69126129,68.02443695,56.3554306,53.36831284,51.87057877,55.22253418,0
409,409,18.91184616,54.58295822,45.61703873,1,99.20285797,69.66600037,412171,4503.391602,3239.816895,2396.994385,1529.515381,15708.38574,3111.090088,3390.604004,12145.77637,16710.44336,16002.08594,9230.930664,48.58119583,46.42811966,44.82376099,49.9927597,53.26733017,60.15778351,67.91447449,56.20345306,53.2403183,51.68257904,55.05861664,1
410,410,14.02399731,54.59999847,45.68281937,1,99.31287384,69.66600037,414138,4505.108398,3242.456787,2397.364258,1491.598999,15686.38574,2850.247314,3389.920166,13156.7793,17230.02539,16189.01953,9825.472656,48.5271759,46.42211914,44.74977875,49.68886948,53.24132919,57.62430573,67.80451202,56.05147552,53.11232376,51.49457932,54.89470291,2
411,411,9.024830818,54.59999847,45.8657608,0,99.34999847,69.66600037,416088,4509.937012,3245.09668,2531.205566,1510.57666,15742.77051,2980.37793,3390.702148,13900.62598,17556.86133,16113.94922,10172.14063,48.47913361,46.43679428,44.79784775,49.5017662,53.22661209,56.13085556,67.73857117,55.75646591,53.02127457,51.38758087,54.77643967,0
412,412,4.025663376,54.68292236,46.23168182,0,99.34999847,69.67073822,418038,4515.40332,3247.736328,2699.372803,1549.083008,15859.67676,3221.577148,3393.430908,14173.62793,17519.16016,15501.28027,10112.02832,48.43714905,46.46278381,44.98785019,49.48175812,53.22061539,55.93084335,67.70257568,55.33446121,52.96529007,51.36258316,54.69640732,0
413,413,0.017347863,54.74144745,46.38289261,0,99.34999847,69.6763382,419988,4520.870117,3240.425781,2867.540039,1587.589233,15976.58301,3462.776367,3396.159668,14446.62988,17481.46094,14888.61133,10051.91699,48.39516068,46.48877335,45.17784882,49.46175003,53.21461487,55.73083115,67.66657257,54.91246033,52.90930557,51.33758926,54.61637115,0
414,414,26.84049797,54.79142761,46.48285294,1,99.34999847,69.68193817,412855,4526.336426,3233.063477,3035.707031,1626.095581,16093.49023,3703.97583,3398.888428,14719.63184,17443.75977,14275.94336,9991.805664,48.3531723,46.51476669,45.36785126,49.44174194,53.20861435,55.53081894,67.63057709,54.49045563,52.85331726,51.31259155,54.53633881,1
415,415,15.56785297,54.88280487,46.7484169,1,99.34999847,69.68753815,415034,4531.802734,3237.001953,3203.874268,1664.601807,16210.39648,3945.175049,3401.616943,14992.63379,17406.06055,13663.27441,9931.693359,48.31118774,46.54075623,45.5578537,49.42173386,53.20261383,55.33080673,67.59457397,54.06845474,52.79733276,51.28759766,54.45630264,2
416,416,4.067661762,54.98301315,46.96602631,0,99.34999847,69.69313812,417284,4534.5,3241.007568,3289.75,1666.74292,16235.80664,4038.118652,3406.571533,15103.49512,17376.6543,13300.88867,9879.491211,48.29297256,46.56546783,45.77285004,49.69279099,53.19322586,55.2146492,67.5609436,54.1125946,52.75464249,51.26260376,54.42655563,0
417,417,3.006711245,55.04150009,46.83398819,0,99.34999847,69.69400024,416108,4536.624512,3239.437256,3354.466553,1656.540283,16190.65332,4089.022949,3414.465576,14930.89258,17362.93359,13447.73047,9840.25293,48.2989769,46.58947372,46.01690292,50.37665558,53.18122864,55.20264816,67.52893066,54.57055283,52.72462845,51.23760605,54.43855667,0
418,418,2.007543802,55.09146881,46.63411713,0,99.34999847,69.69400024,420396,4538.748535,3237.835205,3419.18335,1646.337646,16145.5,4139.927246,3422.359619,14758.29004,17349.21289,13594.57129,9801.014648,48.30497742,46.61348343,46.26095581,51.06052017,53.16923141,55.19064713,67.49691772,55.02850723,52.69461823,51.21261215,54.45056152,0
419,419,1.008376479,55.18282318,46.51717758,0,99.34999847,69.69400024,424722,4540.872559,3232.561279,3483.899902,1636.13501,16100.34668,4190.831543,3430.253662,14585.6875,17335.49219,13741.41211,9761.776367,48.31097794,46.63748932,46.5050087,51.74438858,53.15723038,55.1786499,67.46490479,55.48646545,52.664608,51.18761444,54.46256256,0
420,420,0.009209143,55.20000076,46.5,0,99.34999847,69.69400024,429048,4542.99707,3227.274902,3548.616699,1625.932373,16055.19336,4241.73584,3438.147705,14413.08496,17321.77148,13888.25293,9722.537109,48.31697845,46.66149521,46.74906158,52.42825317,53.14523315,55.16664886,67.43289185,55.94442368,52.63459396,51.16262054,54.4745636,0
421,421,2.645321608,55.28279495,46.66558838,0,99.38584137,69.69400024,429397,4545.121094,3227.558105,3598.963623,1612.35498,15977.62891,4246.15332,3448.564453,14330.72363,17306.93359,13950.43359,9740.121094,48.32148743,46.70486832,46.93931961,52.34913635,53.13323212,55.15107727,67.41641235,55.79162598,52.60151291,50.97171021,54.47343445,0
422,422,5.315251827,55.29999924,46.70000076,0,99.43981934,69.69400024,430640,4547.245605,3227.878418,3645.617188,1597.633911,15874.99316,4237.391602,3462.328857,14406.46777,17289.99023,13840.38965,9850.204102,48.32448959,46.75886536,47.06730652,51.18349075,53.12123489,55.13107681,67.41041565,55.09562302,52.56552124,50.61166763,54.46143723,0
423,423,7.985181332,55.29999924,46.61714172,0,99.49380493,69.69400024,431891,4549.369629,3236.013916,3692.270508,1582.912842,15772.35742,4228.629883,3476.093506,14482.21289,17273.04688,13730.34668,9960.287109,48.32748795,46.8128624,47.19529343,50.01784897,53.10923767,55.11107254,67.40441895,54.39962006,52.52952957,50.25162506,54.44944,0
424,424,4.021139145,55.21710205,46.68289566,0,99.5477829,69.69400024,428599,4551.493652,3244.184814,3738.924072,1568.191772,15669.72168,4219.868164,3489.858154,14557.95801,17256.10352,13620.30273,10070.37109,48.33049011,46.86685944,47.32328033,48.85220718,53.09723663,55.09107208,67.39842224,53.70361328,52.4935379,49.8915863,54.43744659,0
425,425,2.010798931,55.20000076,46.94873047,0,99.60176849,69.69400024,425274,4553.618164,3231.125732,3785.577637,1553.470581,15567.08691,4211.105957,3503.622803,14633.70313,17239.1582,13510.25977,10180.4541,48.33348846,46.92085648,47.45127106,47.6865654,53.08523941,55.07107162,67.39242554,53.00761032,52.45755005,49.53154373,54.42544937,0
426,426,0.011032343,55.11711121,47.33155441,0,99.65222931,69.69400024,421949,4535.467773,3217.94873,3833.154785,1562.211914,15585.79102,4188.442871,3514.952881,14719.32324,17196.70508,13427.90332,10246.65625,48.33648682,46.95549011,47.58202744,47.28862762,53.06985474,55.02784729,67.44126892,52.95841599,52.41744995,49.45609283,54.38069916,0
427,427,3.977932692,55.09999847,47.48288727,0,99.70089722,69.7596283,418624,4513.153809,3221.748047,3880.968018,1578.946045,15698.4375,4161.862793,3523.044678,14822.22461,17106.30273,13402.06152,10241.2793,48.33948898,46.97948837,47.7159996,47.99088669,53.05185318,54.95584488,67.52728271,53.48442078,52.37344742,49.67009735,54.3086853,0
428,428,0.02206726,55.18292999,47.4170723,0,99.74956512,69.83722687,421927,4490.839844,3225.610596,3928.781494,1595.680176,15811.08398,4135.282715,3531.136475,14925.125,17015.90039,13376.21973,10235.90137,48.34248734,47.00348663,47.84997559,48.69314575,53.03385544,54.88384628,67.61328888,54.01042557,52.32944107,49.88409805,54.23667145,0
429,429,1.326559782,55.15852737,47.0267334,0,99.79824066,69.91483307,425278,4468.525879,3226.5354,3976.594971,1612.414307,15923.73047,4108.702637,3539.228027,15028.02539,16925.49805,13350.37793,10230.52441,48.3454895,47.02748489,47.98394775,49.39540863,53.01585388,54.81184387,67.69930267,54.53643036,52.28543854,50.09809875,54.16465759,0
430,430,2.660478592,55.10852051,46.5766716,0,99.84690857,69.99243164,449161,4446.211914,3227.445557,4024.408447,1629.148438,16036.37695,4082.122559,3547.319824,15130.92676,16835.0957,13324.53613,10225.14746,48.34848785,47.05148315,48.11791992,50.09766769,52.99785233,54.73984528,67.78530884,55.06243515,52.24143219,50.31210327,54.09263992,0
431,431,3.994397163,55.05851364,46.1266098,0,99.89557648,70.07003021,439687,4294.669922,3228.355713,4081.69043,1634.251709,16205.89844,4058.887939,3555.647217,15041.94922,16768.04102,13226.10938,10239.19043,48.29240417,47.06000137,48.21865082,50.61323166,52.97533798,54.67766953,67.856987,55.40633011,52.17998123,50.5657692,54.00313568,0
432,432,4,55.00850677,45.676548,0,99.94424438,70.08200073,429877,4116.591309,3229.265869,4141.385742,1635.393555,16419.40234,4036.604004,3564.286133,14617.30176,16745.06055,12979.74609,10285.25684,48.17642212,47.06000137,48.28066254,50.86328888,52.94933319,54.6276741,67.91897583,55.58830261,52.10196304,50.85977173,53.89913559,0
433,433,12.45283794,55,45.4341011,1,99.99291229,70.08200073,420067,3938.512451,3230.17627,4201.081055,1636.5354,16632.90625,4014.320068,3572.925049,14192.65527,16722.07813,12733.38184,10331.32422,48.06044006,47.06000137,48.34267807,51.11334229,52.92333221,54.57767868,67.98097229,55.77027512,52.02394867,51.15377426,53.7951355,1
434,434,20.95014763,54.83428574,45.31714249,1,100.0415802,70.08200073,416527,3760.433594,3231.086426,4260.776367,1637.677246,16846.4082,3992.036133,3581.563965,13768.00781,16699.09766,12487.01758,10377.39063,47.94445801,47.06000137,48.40468979,51.36339569,52.89732742,54.52768707,68.04296112,55.95224762,51.94593048,51.44777679,53.69113541,2
435,435,29.44745636,54.71724701,45.29999924,1,100.0902557,70.08200073,422832,3582.354736,3218.742676,4320.472168,1638.81897,17059.91211,3969.752197,3590.202881,13343.36133,16676.11523,12240.6543,10423.45703,47.82847595,47.06000137,48.46670532,51.6134491,52.87132645,54.47769165,68.10494995,56.13422394,51.86791611,51.74177933,53.58713531,3
436,436,37.944767,54.61696243,45.38303757,1,100.1389236,70.08200073,424586,3513.361572,3206.343994,4380.16748,1616.384521,17066.37109,3975.691406,3600.884277,13194.91406,16669.44531,12196.46582,10453.99316,47.71842575,47.04059601,48.56482697,51.81875229,52.84307098,54.19923782,68.16217804,55.91753769,51.78581238,51.60539246,53.49627304,4
437,437,32.53925323,54.51702881,45.31702805,1,100.1875916,70.08335114,423873,3466.846191,3206.593262,4439.862793,1585.888184,16913.07813,3989.590088,3614.289795,13528.98828,16693.52344,12565.70801,10459.23438,47.6144104,47.01059723,48.70482254,51.96069717,52.81307983,53.63720322,68.21617889,55.34535599,51.69984818,51.03141785,53.41630554,5
438,438,27.04278183,54.41714096,45.29999924,1,100.2362595,70.08495331,423139,3420.330566,3206.918457,4499.558105,1555.391724,16759.7832,4003.48877,3627.695068,13863.0625,16717.60352,12934.95117,10464.47461,47.51039124,46.98059845,48.8448143,52.10263824,52.78308868,53.07516861,68.27017212,54.77317429,51.61388397,50.45744324,53.33633804,6
439,439,19.38564682,54.31713486,45.38286591,1,100.2849274,70.08655548,422406,3373.815186,3214.946533,4559.253418,1524.895386,16606.49023,4017.387695,3641.100586,14197.13672,16741.68164,13304.19336,10469.71582,47.40637589,46.95059586,48.98480988,52.24458313,52.75309753,52.51313019,68.32417297,54.20099258,51.52791595,49.88346863,53.25637054,7
440,440,11.71156216,54.25854874,45.52435303,1,100.3336029,70.08815002,421673,3327.299805,3223.006348,4618.94873,1494.398926,16453.19531,4031.286377,3654.506104,14531.21094,16765.76172,13673.43652,10474.95605,47.30236053,46.92059708,49.12480164,52.38652802,52.72310638,51.95109558,68.37817383,53.62881088,51.44195175,49.30949402,53.17640305,8
441,441,4.037477016,54.20853043,45.67441177,0,100.4348602,70.0897522,420939,3291.652344,3225.449951,4622.498047,1527.395386,16379.39746,3998.098389,3665.135986,14755.74512,16771.25391,13883.41992,10484.16504,47.21325302,46.9061203,49.11855698,52.4675293,52.67959213,51.85344696,68.45124054,53.64732361,51.36210632,48.41722107,53.10294724,0
442,442,4,54.20000076,45.61702728,0,100.5628357,70.08999634,420206,3258.251953,3227.863037,4611.489258,1582.095581,16367.31543,3951.596191,3672.060791,14787.84961,16741.66992,13767.38574,10499.82129,47.13925552,46.90011978,48.94259644,52.46152878,52.62558365,52.33151627,68.53726196,54.1892395,51.28809738,47.20104218,53.034935,0
443,443,10.96973419,54.20000076,45.55851746,1,100.6908188,70.08999634,416628,3224.851807,3230.276123,4600.47998,1636.795776,16355.23242,3905.093994,3678.98584,14819.9541,16712.08594,13651.35059,10515.47754,47.06526184,46.89412308,48.76663589,52.45552826,52.57157135,52.80958557,68.62328339,54.7311554,51.21408463,45.98486328,52.96691895,1
444,444,30.39045525,54.20000076,45.50852203,1,100.8188019,70.08999634,415708,3191.451416,3232.689209,4589.471191,1691.495972,16343.15039,3858.591553,3685.910889,14852.05859,16682.50195,13535.31641,10531.13379,46.99126434,46.88812256,48.59067154,52.44952393,52.51755905,53.28765488,68.70929718,55.27306747,51.14007187,44.76868439,52.89890671,2
445,445,49.86497498,54.14470673,45.361763,1,100.946785,70.08999634,419858,3158.051025,3230.780762,4578.462402,1746.196167,16331.06836,3812.089355,3692.835693,14884.16211,16652.91797,13419.28223,10546.79004,46.91727066,46.88212585,48.414711,52.44352341,52.46354675,53.76572418,68.7953186,55.81498337,51.06605911,43.55250549,52.83089066,3
446,446,61.4303627,54.07804871,45.19512177,1,101.0390091,70.08999634,414752,3140.812744,3228.852783,4568.436523,1713.307373,16317.24219,3835.167236,3699.200928,14874.29297,16640.07422,13271.87109,10557.81445,46.84724045,46.87225342,48.24609375,52.91862488,52.42534256,53.79475021,68.8741684,56.03188324,51.008461,43.79779816,52.7737999,4
447,447,72.94052887,54.01139069,45.02848053,1,101.1130142,70.01927185,437440,3126.936035,3229.00415,4558.665039,1650.653687,16302.06836,3877.965576,3704.821045,14790.89746,16658.73438,13060.40918,10561.27441,46.78123474,46.8602562,48.08603287,54.0787468,52.39935303,53.26870728,68.94816589,55.95988083,50.96645737,45.5259552,52.72579575,5
448,448,133.6706696,54,44.91704178,1,101.1870193,69.93566895,419021,3113.059326,3229.169189,4548.893555,1588,16286.89453,3920.763916,3710.441162,14707.50293,16677.39453,12848.94629,10564.73535,46.71522903,46.84825897,47.9259758,55.2388649,52.37336349,52.74266052,69.02217102,55.88788223,50.92445374,47.25410843,52.67779541,6
